scenario,seed,days_from_withdrawal,demand_on,demand_off,relative_error
M2,2026240006,294.0,27563.505028892,27784.046453323,0.007937699960353485
M2,2026240006,301.0,27753.584463264,27784.046453271,0.001096384216684643
M2,2026240006,308.0,27558.813165381,27784.046453239,0.008106568934696733
M2,2026240006,315.0,27750.619561502,27784.046453222,0.0012030965963247028
M2,2026240006,322.0,27556.919094164,27784.046453211,0.008174740113161301
M2,2026240006,329.0,27744.636536011,27784.046453205,0.0014184369170407009
M2,2026240006,336.0,28009.830451219,27784.046453202,0.008126390027359695
M2,2026240006,343.0,27735.976762535,27784.0464532,0.0017301184241096956
M2,2026240006,350.0,27559.33983802,27784.046453198,0.008087612996059255
M2,2026240006,357.0,27758.400119812,27784.046453197,0.0009230596928421704
M2,2026240006,360.0,11934.655621009,11907.448479942,0.0022848842145174776
M2,2026240007,7.0,31340.620444721,31129.991391217,0.006766113451718642
M2,2026240007,14.0,29853.795082694,29665.479495272,0.006347970456773248
M2,2026240007,21.0,29223.828426618,29234.748592916,0.0003735337850876458
M2,2026240007,28.0,29271.049326111,29078.262380508,0.006629933490531715
M2,2026240007,30.0,8306.08814546,8292.974055672,0.0015813494290423025
M2,2026240007,35.0,20788.185730747,20713.93898668,0.003584385573151717
M2,2026240007,42.0,28906.961410325,28969.561907797,0.002160905907767737
M2,2026240007,49.0,28821.973171293,28948.654665662,0.004376075359359143
M2,2026240007,56.0,29079.193625151,28936.591539781,0.004928088547469684
M2,2026240007,63.0,28876.489769384,28929.534366091,0.0018335793461361665
M2,2026240007,70.0,28841.538710137,28925.378770427,0.002898494811612192
M2,2026240007,77.0,29045.419536892,28922.923955782,0.004235241958844642
M2,2026240007,84.0,28742.470741989,28921.471507756,0.006189199803301708
M2,2026240007,90.0,24529.350110186,24789.132980644,0.010479707808290337
M2,2026240007,91.0,4155.168589828,4131.478441344,0.005734060777597435
M2,2026240007,98.0,28820.751452311,28920.101889856,0.003435341892064613
M2,2026240007,105.0,28815.042171743,28919.799963004,0.0036223553204037433
M2,2026240007,112.0,29038.952333299,28919.621031931,0.004126309305237469
M2,2026240007,119.0,28741.395730863,28919.514984813,0.0061591369718176775
M2,2026240007,126.0,28611.712496932,28919.452131561,0.010641267795427964
M2,2026240007,133.0,28544.618571308,28919.414878222,0.012960023862593503
M2,2026240007,140.0,28507.517788097,28919.392797803,0.0142421734987911
M2,2026240007,147.0,28486.1515002,28919.379710445,0.014980549879793076
M2,2026240007,154.0,28473.54969892,28919.37195337,0.01541604206235352
M2,2026240007,161.0,28466.013433341,28919.367355627,0.015676481325162535
M2,2026240007,168.0,28461.469925499,28919.364630467,0.01583349810132412
M2,2026240007,175.0,28458.717651889,28919.363015218,0.015928613748739853
M2,2026240007,180.0,20326.587735615,20656.687255426,0.015980273880764232
M2,2026240007,182.0,8265.361995113,8262.674802407,0.0003252206785649275
M2,2026240007,189.0,28760.114817181,28919.361490374,0.005506576389869804
M2,2026240007,196.0,28937.8070606,28919.361154031,0.0006378393516631253
M2,2026240007,203.0,28872.595189083,28919.360954675,0.0016171092322993094
M2,2026240007,210.0,29121.577047519,28919.360836513,0.006992416331369523
M2,2026240007,217.0,28910.416490492,28919.360766477,0.0003092833225887576
M2,2026240007,224.0,28890.501183297,28919.360724965,0.0009979315221545217
M2,2026240007,231.0,28810.062604168,28919.36070036,0.003779409141317555
M2,2026240007,238.0,29071.091134055,28919.360685777,0.005246673670508397
M2,2026240007,245.0,28837.6372023,28919.360677136,0.0028259087657013927
M2,2026240007,252.0,28836.940923425,28919.360672012,0.00284998515429715
M2,2026240007,259.0,28779.278391267,28919.360668975,0.004843892619600153
M2,2026240007,266.0,29052.626482141,28919.360667176,0.004608186761066976
M2,2026240007,273.0,28807.19560867,28919.360666109,0.0038785455437280224
M2,2026240007,280.0,28817.837070119,28919.360665477,0.003510575373099341
M2,2026240007,287.0,28770.215279356,28919.360665102,0.005157285026912059
M2,2026240007,294.0,29047.94491066,28919.360664879,0.004446303197053665
M2,2026240007,301.0,29082.635367033,28919.360664748,0.00564586140675046
M2,2026240007,308.0,29094.378041851,28919.36066467,0.006051910317464745
M2,2026240007,315.0,28949.375221585,28919.360664623,0.0010378706953475866
M2,2026240007,322.0,28707.043952777,28919.360664597,0.007341680692129458
M2,2026240007,329.0,28596.875690461,28919.36066458,0.011151179234538615
M2,2026240007,336.0,28538.033629529,28919.36066457,0.013185873625075466
M2,2026240007,343.0,28504.460220778,28919.360664565,0.014346805539701229
M2,2026240007,350.0,28484.653461878,28919.360664561,0.015031701693727665
M2,2026240007,357.0,28472.775188541,28919.360664559,0.015442439450789672
M2,2026240007,360.0,12200.222452335,12394.011713382,0.015635717113109033
M2,2026240008,7.0,31186.621329763,31269.557909151,0.002652310583634159
M2,2026240008,14.0,29777.048394793,29837.795359875,0.0020359066194176414
M2,2026240008,21.0,29239.155959313,29416.538544089,0.006030029145344214
M2,2026240008,28.0,29533.189635351,29260.503739415,0.009319248170313677
M2,2026240008,30.0,8361.026714467,8345.220903777,0.0018939954822340633
M2,2026240008,35.0,20907.816765743,20845.108064685,0.003008317388588577
M2,2026240008,42.0,29056.958785867,29154.571407228,0.0033481068885409986
M2,2026240008,49.0,28975.778832812,29135.001825926,0.005465007143823596
M2,2026240008,56.0,29438.887010067,29123.879934071,0.010816109553709713
M2,2026240008,63.0,29052.655909091,29117.437238537,0.0022248293665165365
M2,2026240008,70.0,28986.825461191,29113.669428382,0.004356852629072653
M2,2026240008,77.0,29205.011257796,29111.45546958,0.0032137104348410293
M2,2026240008,84.0,28903.741058505,29110.151452395,0.007090667124406822
M2,2026240008,90.0,24667.780008225,24950.932669361,0.011348379833660554
M2,2026240008,91.0,4178.690685541,4158.44979305,0.004867412977987166
M2,2026240008,98.0,29010.450180602,29108.928702525,0.003383103615024398
M2,2026240008,105.0,28991.920671236,29108.660865836,0.004010496914923823
M2,2026240008,112.0,29211.109376053,29108.502746037,0.003524971068117466
M2,2026240008,119.0,28907.529376765,29108.409390442,0.006901098956748947
M2,2026240008,126.0,28775.402552091,29108.354269773,0.011438355964622433
M2,2026240008,133.0,28707.917104773,29108.321723655,0.01375567518743648
M2,2026240008,140.0,28671.145442091,29108.302506476,0.015018294669973991
M2,2026240008,147.0,28650.230341964,29108.291159424,0.015736437943101245
M2,2026240008,154.0,28638.010290737,29108.284459375,0.0161560249039871
M2,2026240008,161.0,28630.753595787,29108.280503214,0.016405191209225626
M2,2026240008,168.0,28626.402548046,29108.278167229,0.01655459029265119
M2,2026240008,175.0,28623.778817406,29108.276787902,0.016644680618722374
M2,2026240008,180.0,20444.54223118,20791.625755798,0.01669342882055344
M2,2026240008,182.0,8313.388520577,8316.650217655,0.0003921888010963722
M2,2026240008,189.0,28925.633640995,29108.275492546,0.006274567917902533
M2,2026240008,196.0,29120.887386803,29108.275208585,0.00043328497231873966
M2,2026240008,203.0,29055.441195206,29108.275040916,0.0018150799260943519
M2,2026240008,210.0,28841.963006662,29108.274941912,0.009149011261623973
M2,2026240008,217.0,28743.873769602,29108.274883454,0.012518815192965499
M2,2026240008,224.0,28691.771677448,29108.274848938,0.01430875493829534
M2,2026240008,231.0,28662.427558331,29108.274828559,0.015316856558965966
M2,2026240008,238.0,28645.330386577,29108.274816524,0.015904220805425407
M2,2026240008,245.0,28635.177706757,29108.274809419,0.016253010724940387
M2,2026240008,252.0,28629.085217915,29108.274805222,0.01646231494355125
M2,2026240008,259.0,28625.407999492,29108.274802745,0.016588643831528777
M2,2026240008,266.0,28623.181449597,29108.274801282,0.016665135773132014
M2,2026240008,273.0,28621.83087501,29108.274800417,0.016711534048044294
M2,2026240008,280.0,28621.01082764,29108.274799908,0.016739706341838564
M2,2026240008,287.0,28620.512625743,29108.274799606,0.01675682180482928
M2,2026240008,294.0,28620.209855984,29108.274799428,0.016767223300145195
M2,2026240008,301.0,28620.025820871,29108.274799325,0.016773545729523047
M2,2026240008,308.0,28619.913945109,29108.274799262,0.016777389162389633
M2,2026240008,315.0,28619.845931021,29108.274799225,0.016779725750596757
M2,2026240008,322.0,28619.804580785,29108.274799204,0.016781146316248084
M2,2026240008,329.0,28619.779440704,29108.27479919,0.016782009990492282
M2,2026240008,336.0,28619.764155855,29108.274799183,0.016782535093481835
M2,2026240008,343.0,28619.754862791,29108.274799179,0.01678285435184146
M2,2026240008,350.0,28619.749212657,29108.274799176,0.01678304845922474
M2,2026240008,357.0,28619.745777396,29108.274799176,0.016783166475871962
M2,2026240008,360.0,12265.604636749,12474.974913931,0.016783222301168212
M2,2026240009,7.0,30784.04188918,30676.173944503,0.003516342842237975
M2,2026240009,14.0,28897.940934113,29071.939347989,0.005985098269270894
M2,2026240009,21.0,28441.411592075,28558.005582321,0.004082707733560214
M2,2026240009,28.0,28065.222761498,28336.288557284,0.00956603033026072
M2,2026240009,30.0,8115.769111386,8072.201999064,0.005397178158704615
M2,2026240009,35.0,20120.056685573,20149.524994443,0.001462481566097828
M2,2026240009,42.0,28206.522563029,28157.55659565,0.0017389991639603323
M2,2026240009,49.0,27920.924367258,28120.363617605,0.007092342512318598
M2,2026240009,56.0,28150.927557329,28098.491232936,0.001866161565697679
M2,2026240009,63.0,28048.633378868,28085.547123499,0.0013143324026654252
M2,2026240009,70.0,27860.846577169,28077.865333755,0.0077291757762332925
M2,2026240009,77.0,27787.108749036,28073.300794998,0.01019445657822291
M2,2026240009,84.0,27751.998072651,28070.587008289,0.011349564422857379
M2,2026240009,90.0,23772.395959683,24180.539048584,0.016878990500623327
M2,2026240009,91.0,4031.907392392,4046.49888829,0.0036059557412028253
M2,2026240009,98.0,28042.090903091,28144.048364482,0.003622700617572556
M2,2026240009,105.0,28032.331826212,28072.139075362,0.0014180340530207884
M2,2026240009,112.0,27998.486371678,28067.371133982,0.002454264846364649
M2,2026240009,119.0,27836.170037887,28066.916157243,0.008221285091075128
M2,2026240009,126.0,27773.994947972,28066.781653274,0.010431787617083075
M2,2026240009,133.0,27744.637024293,28066.709386898,0.011475244859140872
M2,2026240009,140.0,27729.289367778,28066.666843195,0.012020575058017522
M2,2026240009,147.0,27720.725216595,28066.641563735,0.01232482149153743
M2,2026240009,154.0,27715.755803793,28066.626529283,0.012501350139957968
M2,2026240009,161.0,27712.806160607,28066.617587089,0.012606129875969001
M2,2026240009,168.0,27711.032502336,28066.612268409,0.012669137360522593
M2,2026240009,175.0,27709.958035766,28066.609104937,0.012707308810890985
M2,2026240009,180.0,19792.409779695,20205.641506662,0.020451304494873465
M2,2026240009,182.0,8047.993521024,8062.717143883,0.0018261365984010075
M2,2026240009,189.0,28040.641787571,28101.733876536,0.0021739615510347715
M2,2026240009,196.0,28185.951756309,28068.681762106,0.0041779658623413195
M2,2026240009,203.0,28127.048182889,28066.723277939,0.002149339071491024
M2,2026240009,210.0,27925.568901523,28066.611524802,0.005025281486308541
M2,2026240009,217.0,27831.853452102,28066.605048718,0.008364089500975173
M2,2026240009,224.0,27781.039054812,28066.604605471,0.010174567058365598
M2,2026240009,231.0,27751.896471583,28066.604535473,0.01121290120763434
M2,2026240009,238.0,27734.673489587,28066.604504839,0.011826546926785263
M2,2026240009,245.0,27724.331610445,28066.604487242,0.01219502262742842
M2,2026240009,252.0,27718.06856929,28066.604476811,0.012418171489499731
M2,2026240009,259.0,27714.258119354,28066.60447061,0.012553935821661692
M2,2026240009,266.0,27711.933922623,28066.604466921,0.012636745735167544
M2,2026240009,273.0,27710.514250672,28288.874125659,0.020444782369843668
M2,2026240009,280.0,27709.646383218,28082.444155001,0.013275118423643728
M2,2026240009,287.0,27709.115597474,28067.520744718,0.012769391016178315
M2,2026240009,294.0,27708.790883653,28066.656569603,0.012750563468880703
M2,2026240009,301.0,27708.59220576,28066.607422212,0.012755913497712806
M2,2026240009,308.0,27708.470632622,28066.604629916,0.012760146872638376
M2,2026240009,315.0,27708.396236757,28066.604471203,0.012762791979825465
M2,2026240009,322.0,27708.350709277,28066.604462136,0.012764413783730477
M2,2026240009,329.0,27708.322847651,28066.604461588,0.012765406461167821
M2,2026240009,336.0,27708.305796873,28066.60446154,0.012766013970730966
M2,2026240009,343.0,27708.29536206,28066.604461525,0.01276638575771386
M2,2026240009,350.0,27708.288976089,28066.604461518,0.012766613286629858
M2,2026240009,357.0,27708.285067949,28187.953149956,0.01701677590619056
M2,2026240009,360.0,11874.978518151,12108.947507972,0.019321992243088427
M2,2026240010,7.0,29913.757030428,29802.050721183,0.003748275925374525
M2,2026240010,14.0,28637.982260692,28417.859289624,0.007745937821163397
M2,2026240010,21.0,27939.180190994,28048.91219593,0.003912166153520963
M2,2026240010,28.0,27965.274992261,27928.383921048,0.0013209167890733398
M2,2026240010,30.0,7914.952696967,7968.757231405,0.006751935449351646
M2,2026240010,35.0,19901.689908757,19909.300701556,0.00038227323566450953
M2,2026240010,42.0,27783.659260032,27853.248156824,0.0024984122641707354
M2,2026240010,49.0,27826.325896228,27839.894693587,0.0004873868061765658
M2,2026240010,56.0,28056.909880132,27832.397345356,0.008066589880496286
M2,2026240010,63.0,27763.580244697,27828.102626138,0.0023186051276235624
M2,2026240010,70.0,28042.832770781,27825.618419894,0.007806272177286147
M2,2026240010,77.0,27896.631431835,27824.174483204,0.0026041005699824578
M2,2026240010,84.0,27683.351859186,27823.3331139,0.0050310742476812435
M2,2026240010,90.0,23656.312349102,23848.1716521,0.008045031954519064
M2,2026240010,91.0,4009.146050529,3974.67056797,0.008673796222716412
M2,2026240010,98.0,27882.347571564,27822.555613459,0.002149046224785941
M2,2026240010,105.0,27847.145242309,27822.388217829,0.0008898238456803707
M2,2026240010,112.0,27603.906501247,27822.290429308,0.007849243347375717
M2,2026240010,119.0,27766.310729653,27822.233297476,0.002009995647188854
M2,2026240010,126.0,27637.57212519,27822.199916909,0.006635988249325816
M2,2026240010,133.0,27575.911499748,27822.180412935,0.008851531746681678
M2,2026240010,140.0,27541.903490624,27822.169016738,0.010073460697668443
M2,2026240010,147.0,27522.463963199,27822.162357861,0.010771930334067795
M2,2026240010,154.0,27511.110318724,27822.158467012,0.011179871204342403
M2,2026240010,161.0,27504.394259921,27822.156193545,0.011421182866399334
M2,2026240010,168.0,27500.391525079,27822.154865129,0.011565004278417031
M2,2026240010,175.0,27497.995281625,27822.15408892,0.011651103874235751
M2,2026240010,180.0,19640.505833453,19872.96691586,0.01169735165318876
M2,2026240010,182.0,7986.217066196,7949.186719509,0.004658381793463179
M2,2026240010,189.0,27837.209884792,27822.153370353,0.0005411699892015722
M2,2026240010,196.0,27980.095637928,27822.153215501,0.005676858336722968
M2,2026240010,203.0,27784.122480068,27822.153125019,0.0013669195471719268
M2,2026240010,210.0,27614.760018871,27822.153072149,0.007454241687916356
M2,2026240010,217.0,27800.563200832,27822.153041256,0.0007759945965355474
M2,2026240010,224.0,27603.170075714,27822.153023205,0.007870812417297757
M2,2026240010,231.0,27798.285912033,27822.153012658,0.0008578452075273254
M2,2026240010,238.0,27599.868548001,27822.153006495,0.007989477250093038
M2,2026240010,245.0,27788.238960426,27822.153002894,0.0012189582331918445
M2,2026240010,252.0,27593.913199015,27822.153000789,0.008203527662561747
M2,2026240010,259.0,27779.351138619,27822.15299956,0.0015384093726203028
M2,2026240010,266.0,28046.491314215,27822.152998841,0.008063298170466714
M2,2026240010,273.0,27762.104258748,27822.152998422,0.002158306716141087
M2,2026240010,280.0,28042.683028844,27822.152998176,0.007926418587463662
M2,2026240010,287.0,27896.588986328,27822.152998033,0.0026754215714456056
M2,2026240010,294.0,27683.242773091,27822.152997949,0.004992792069982588
M2,2026240010,301.0,27595.000380798,27822.1529979,0.008164451439798593
M2,2026240010,308.0,27551.168421004,27822.152997872,0.009739885223430599
M2,2026240010,315.0,27527.428373621,27822.152997855,0.010593163809311213
M2,2026240010,322.0,27513.923769742,27822.152997845,0.01107855413371052
