cell_id,seed,factor_starting_structure,factor_channels,factor_dose_regime,factor_intensity,initial_postsplit_bottleneck,bottleneck_changed_by_h360,modal_bottleneck_h360
rising_057,2026300013,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_057,2026300014,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,command,True,logistics
rising_057,2026300015,command_constrained,forcegen+logistics+command,equal_total_effort,0.5,logistics,True,logistics
rising_058,2026300000,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300001,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300002,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300003,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_058,2026300004,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300005,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300006,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300007,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300008,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300009,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300010,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_058,2026300011,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300012,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_058,2026300013,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_058,2026300014,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,logistics,True,logistics
rising_058,2026300015,command_constrained,forcegen+logistics+command,equal_channel_dose,0.5,command,True,logistics
rising_059,2026300000,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300001,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300002,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300003,command_constrained,forcegen,single_reference,1.0,command,True,logistics
rising_059,2026300004,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300005,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300006,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300007,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300008,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300009,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300010,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300011,command_constrained,forcegen,single_reference,1.0,logistics,False,logistics
rising_059,2026300012,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300013,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300014,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_059,2026300015,command_constrained,forcegen,single_reference,1.0,logistics,True,logistics
rising_060,2026300000,command_constrained,logistics,single_reference,1.0,command,True,logistics
rising_060,2026300001,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300002,command_constrained,logistics,single_reference,1.0,command,True,logistics
rising_060,2026300003,command_constrained,logistics,single_reference,1.0,command,True,logistics
rising_060,2026300004,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300005,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300006,command_constrained,logistics,single_reference,1.0,command,True,logistics
rising_060,2026300007,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300008,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300009,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300010,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300011,command_constrained,logistics,single_reference,1.0,logistics,False,logistics
rising_060,2026300012,command_constrained,logistics,single_reference,1.0,logistics,True,command
rising_060,2026300013,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_060,2026300014,command_constrained,logistics,single_reference,1.0,command,True,logistics
rising_060,2026300015,command_constrained,logistics,single_reference,1.0,logistics,True,logistics
rising_061,2026300000,command_constrained,command,single_reference,1.0,command,True,logistics
rising_061,2026300001,command_constrained,command,single_reference,1.0,command,True,logistics
rising_061,2026300002,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300003,command_constrained,command,single_reference,1.0,command,True,logistics
rising_061,2026300004,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300005,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300006,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300007,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300008,command_constrained,command,single_reference,1.0,command,True,logistics
rising_061,2026300009,command_constrained,command,single_reference,1.0,command,True,logistics
rising_061,2026300010,command_constrained,command,single_reference,1.0,command,True,logistics
rising_061,2026300011,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300012,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300013,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300014,command_constrained,command,single_reference,1.0,logistics,True,logistics
rising_061,2026300015,command_constrained,command,single_reference,1.0,command,True,logistics
rising_062,2026300000,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300001,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300002,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300003,command_constrained,forcegen+logistics,equal_total_effort,1.0,command,True,logistics
rising_062,2026300004,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300005,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300006,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300007,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300008,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300009,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300010,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300011,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,False,logistics
rising_062,2026300012,command_constrained,forcegen+logistics,equal_total_effort,1.0,command,True,logistics
rising_062,2026300013,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300014,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_062,2026300015,command_constrained,forcegen+logistics,equal_total_effort,1.0,logistics,True,logistics
rising_063,2026300000,command_constrained,forcegen+logistics,equal_channel_dose,1.0,command,True,logistics
rising_063,2026300001,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300002,command_constrained,forcegen+logistics,equal_channel_dose,1.0,command,True,logistics
rising_063,2026300003,command_constrained,forcegen+logistics,equal_channel_dose,1.0,command,True,logistics
rising_063,2026300004,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300005,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300006,command_constrained,forcegen+logistics,equal_channel_dose,1.0,command,True,logistics
rising_063,2026300007,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300008,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300009,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300010,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300011,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,False,logistics
rising_063,2026300012,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,command
rising_063,2026300013,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_063,2026300014,command_constrained,forcegen+logistics,equal_channel_dose,1.0,command,True,logistics
rising_063,2026300015,command_constrained,forcegen+logistics,equal_channel_dose,1.0,logistics,True,logistics
rising_064,2026300000,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300001,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_064,2026300002,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300003,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_064,2026300004,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300005,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300006,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300007,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300008,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_064,2026300009,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300010,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_064,2026300011,command_constrained,forcegen+command,equal_total_effort,1.0,logistics,True,logistics
rising_064,2026300012,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_064,2026300013,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_064,2026300014,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_064,2026300015,command_constrained,forcegen+command,equal_total_effort,1.0,command,True,logistics
rising_065,2026300000,command_constrained,forcegen+command,equal_channel_dose,1.0,command,True,logistics
rising_065,2026300001,command_constrained,forcegen+command,equal_channel_dose,1.0,command,True,logistics
rising_065,2026300002,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300003,command_constrained,forcegen+command,equal_channel_dose,1.0,command,True,logistics
rising_065,2026300004,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300005,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300006,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300007,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300008,command_constrained,forcegen+command,equal_channel_dose,1.0,command,True,logistics
rising_065,2026300009,command_constrained,forcegen+command,equal_channel_dose,1.0,command,True,logistics
rising_065,2026300010,command_constrained,forcegen+command,equal_channel_dose,1.0,command,True,logistics
rising_065,2026300011,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300012,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300013,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300014,command_constrained,forcegen+command,equal_channel_dose,1.0,logistics,True,logistics
rising_065,2026300015,command_constrained,forcegen+command,equal_channel_dose,1.0,command,True,logistics
rising_066,2026300000,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300001,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300002,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300003,command_constrained,logistics+command,equal_total_effort,1.0,command,True,logistics
rising_066,2026300004,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300005,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300006,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300007,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300008,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300009,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300010,command_constrained,logistics+command,equal_total_effort,1.0,command,True,logistics
rising_066,2026300011,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300012,command_constrained,logistics+command,equal_total_effort,1.0,command,True,logistics
rising_066,2026300013,command_constrained,logistics+command,equal_total_effort,1.0,command,True,logistics
rising_066,2026300014,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_066,2026300015,command_constrained,logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_067,2026300000,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300001,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300002,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300003,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300004,command_constrained,logistics+command,equal_channel_dose,1.0,command,True,command
rising_067,2026300005,command_constrained,logistics+command,equal_channel_dose,1.0,command,True,command
rising_067,2026300006,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300007,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300008,command_constrained,logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_067,2026300009,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300010,command_constrained,logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_067,2026300011,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300012,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300013,command_constrained,logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_067,2026300014,command_constrained,logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_067,2026300015,command_constrained,logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_068,2026300000,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300001,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_068,2026300002,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300003,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,command,True,logistics
rising_068,2026300004,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,command,True,logistics
rising_068,2026300005,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300006,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300007,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,command,True,logistics
rising_068,2026300008,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,command,True,logistics
rising_068,2026300009,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300010,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300011,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,False,logistics
rising_068,2026300012,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300013,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,command,True,logistics
rising_068,2026300014,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_068,2026300015,command_constrained,forcegen+logistics+command,equal_total_effort,1.0,logistics,True,logistics
rising_069,2026300000,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300001,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300002,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300003,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300004,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,command,True,command
rising_069,2026300005,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,command,True,command
rising_069,2026300006,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300007,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300008,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_069,2026300009,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300010,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_069,2026300011,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300012,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300013,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_069,2026300014,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,logistics,True,logistics
rising_069,2026300015,command_constrained,forcegen+logistics+command,equal_channel_dose,1.0,command,True,logistics
rising_070,2026300000,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300001,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300002,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300003,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300004,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300005,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300006,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300007,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300008,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300009,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300010,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300011,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300012,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300013,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300014,near_tie_low,none,control,0.0,logistics,False,logistics
rising_070,2026300015,near_tie_low,none,control,0.0,logistics,False,logistics
rising_071,2026300000,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300001,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300002,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300003,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300004,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300005,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300006,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300007,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300008,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300009,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300010,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300011,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300012,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300013,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300014,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_071,2026300015,near_tie_low,forcegen,single_reference,0.5,logistics,False,logistics
rising_072,2026300000,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300001,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300002,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300003,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300004,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300005,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300006,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300007,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300008,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300009,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300010,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300011,near_tie_low,logistics,single_reference,0.5,command,True,logistics
rising_072,2026300012,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300013,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300014,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_072,2026300015,near_tie_low,logistics,single_reference,0.5,logistics,False,logistics
rising_073,2026300000,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300001,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300002,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300003,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300004,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300005,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300006,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300007,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300008,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300009,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300010,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300011,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300012,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300013,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300014,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_073,2026300015,near_tie_low,command,single_reference,0.5,logistics,False,logistics
rising_074,2026300000,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300001,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300002,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300003,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300004,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300005,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300006,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300007,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300008,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300009,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300010,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300011,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300012,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300013,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300014,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_074,2026300015,near_tie_low,forcegen+logistics,equal_total_effort,0.5,logistics,False,logistics
rising_075,2026300000,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300001,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300002,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300003,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300004,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300005,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300006,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300007,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300008,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300009,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300010,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300011,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,command,True,logistics
rising_075,2026300012,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300013,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300014,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_075,2026300015,near_tie_low,forcegen+logistics,equal_channel_dose,0.5,logistics,False,logistics
rising_076,2026300000,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300001,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300002,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300003,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300004,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300005,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300006,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300007,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300008,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300009,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300010,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300011,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300012,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300013,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300014,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_076,2026300015,near_tie_low,forcegen+command,equal_total_effort,0.5,logistics,False,logistics
rising_077,2026300000,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300001,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300002,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300003,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300004,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300005,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300006,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300007,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300008,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300009,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
rising_077,2026300010,near_tie_low,forcegen+command,equal_channel_dose,0.5,logistics,False,logistics
